,x1,x2,y
0,8.263178479739864,23.488428678296177,85.56120442655231
1,10.46523417025551,22.463353113401826,88.21099525536947
2,10.695989315317382,19.679991944577157,80.87102414608484
3,9.898287859122707,20.066896544131282,80.95899565583188
4,10.361962959165853,23.329270031908457,91.68613162719222
5,8.442104523031508,18.734307663371318,72.85640311236922
6,9.43809302988018,15.839102278300295,66.23732512865044
7,10.685920427079257,21.223351477235365,83.78710664098077
8,8.985737898636478,19.712042972622765,76.24435928069522
9,8.333432510423979,17.283403557628557,69.0231272527136
10,9.780789274575438,21.40527584922486,84.00652318756092
11,8.472302059391694,17.948604529561443,69.50309808685459
12,9.999068709597744,22.356322387107564,86.83111241916275
13,11.178675522318189,21.21295086263433,84.67342494001812
14,9.628708065118987,16.685939268337847,69.34012179230585
15,9.877497753307832,20.04635655842128,80.56823533064394
16,8.855192607853716,17.268607547605278,70.91523785351521
17,9.692536651712595,22.86998888007224,88.28655880054059
18,8.410430666924569,18.832445643723545,73.39780186872662
19,8.165661259743832,18.735523938399094,74.64844871553326
20,10.9286549441046,19.542834018749055,77.9431652821905
21,10.984343129275622,16.018579363390227,70.89551923774782
22,10.697886570047395,18.73851342257047,77.82219252728135
23,10.302943433193288,22.031143089209582,85.82120971498883
24,9.002141539903981,17.534294889352708,71.44984917548813
25,11.860696645780754,22.643536475326957,92.14933644002505
26,10.267373025377463,20.20007192836444,81.9484582787859
27,9.868712603009076,20.201914266340772,80.80251281895328
28,8.9908714252992,21.454949578791283,80.0397986306055
29,9.28407579577393,17.83055404691367,71.16087517816491
30,9.99784858095808,16.434126130875452,70.15395616838873
31,12.081414194329001,18.559238398820966,78.60964307080819
32,9.483580127407631,21.660851542391548,84.49841454043656
33,8.771458217046899,20.840284059069198,79.58724387390521
34,9.273105548628015,17.98155545249556,72.43346493031973
35,9.614314920600618,22.30727175061973,86.79503925303939
36,8.308840458371808,16.939095189536193,67.26322397514724
37,9.693406707517276,19.11315688608841,79.28469095079443
38,10.476548025640184,19.455404789487513,79.90987344293532
39,9.98887711377297,18.13329685539531,73.26606951388025
40,9.660567571601124,20.70870315342337,82.02858136566786
41,12.251069274706715,19.17504469462744,82.26607846966601
42,8.590656520304803,18.00988279922255,72.17225419403017
43,8.90498180820855,22.267067791917956,84.09996342139179
44,10.446860421397025,19.089635002136504,79.34789505934552
45,7.91758768005063,18.516674938883256,71.67133232301917
46,10.072310244023722,21.43155085039494,83.407861291791
47,11.649611496552064,20.026241285067712,82.662824870673
48,11.089975654798268,20.367366109154396,82.77368462132534
49,11.466938353666379,17.168501223635115,73.99199723452196
50,8.31055658477572,21.52975345318585,81.32012911761586
51,10.50135588347606,22.29528530412891,87.29107327953447
52,11.910483463634343,19.262553590109334,80.57396157586797
53,10.445244740836262,21.008543884542735,81.79115330741845
54,8.848263744927193,16.16348931876308,67.61167500602147
55,8.57200302388879,19.666245462509792,76.10754132104552
56,9.548101684347905,19.21284262393763,77.92866510745087
57,10.751778606615192,18.90523180644512,78.14244105164656
58,10.302718280737627,21.23525057098894,83.98924034513409
59,10.600315136573487,18.614678948165828,75.57374307262982
60,10.545043018896894,16.633336168112002,70.63284136594561
61,9.461076281422375,20.088503094210736,79.12166109100397
62,10.357343021180585,20.858505315538206,84.9153511520129
63,8.593247375346353,21.630384314233506,82.95502797145149
64,9.261895113327444,18.921963428443906,74.24356495796529
65,10.094267738217434,16.469044083186944,70.01021263816875
66,9.377402657182225,19.864620325417334,78.11556276521432
67,10.03167201200539,20.94367118194777,84.02215936792349
68,11.717758625036804,20.30974790586174,84.38676538818252
69,10.32331964969081,22.71835487694581,88.4492135632236
70,11.050793126589737,23.00743462350936,89.48575860860704
71,11.028374871263198,18.56714924881469,77.88139835688185
72,10.489100999204469,19.593213880282843,80.09176978066074
73,9.769315777004204,19.330355280529112,78.1194781687461
74,10.095141332949476,20.18358840172024,80.98279712023816
75,8.830512402991426,21.038014135439667,81.6775714572224
76,9.912263214506506,21.1514110717597,84.57794278420974
77,10.600505992237931,17.34499864049542,72.49096261590309
78,10.276352961863243,25.79673278825244,98.13971425574083
79,10.582391419034023,21.236628208734217,84.16150546775233
80,9.662274641239485,19.79407256032074,79.81818383110942
81,9.256912347662592,23.854425513920358,91.65030965586142
82,10.664781357482047,18.827343843160698,77.97844359775699
83,9.842882999108271,20.544933237243765,81.58100999655016
84,11.629782013408546,18.872312375615046,78.78319239752942
85,11.279259446011256,18.848481460672197,79.18558236491731
86,10.367547644732113,19.340759371582553,79.57395349497885
87,8.036006820607136,19.818074209176537,76.1568812858955
88,9.50225595590733,20.187299847828903,81.24464179123528
89,10.957322579466005,16.91027214608228,71.77612309162316
90,10.690849135330403,16.214446944949444,70.57301084600846
91,10.759781967164667,19.199843731754452,80.21964904988842
92,10.543502482693048,21.494510722660564,86.5173378180085
93,10.178126457103508,21.907976875163705,87.68897112199514
94,9.956069439521876,20.147243241647722,80.54485360440006
95,12.697898767982917,17.00702959460081,75.59303433650294
96,11.917030406735424,18.995291540825363,79.60421747463653
97,10.628493035461108,16.508700841323833,71.86172034689281
98,10.280208524883385,19.29294337702215,80.01234042840312
99,9.302206557195294,19.04369890238159,75.94206472055477
100,11.477463098838601,21.1176301657069,86.71326221215662
101,8.726207167696709,21.193770410306612,80.22949770532045
102,11.4836447913973,19.297287681502674,81.10009230917667
103,10.219374789357145,19.62579547209201,78.83592772775386
104,11.544814052582629,19.1803971848731,78.69676511071685
105,8.270819844717263,20.359155012604504,75.60351862006371
106,9.72147902218535,21.2190647431763,81.79195519781454
107,9.712161355056486,21.65932544143223,86.7664468458059
108,9.622243224406585,19.192206050504208,75.60918408118572
109,11.283970787880342,17.695555297361206,77.19567257436502
110,9.210241390617657,19.97737360062207,79.09113580549547
111,9.208509771993718,18.740442450476056,74.91054239672161
112,10.129012184934995,19.837017549296345,77.24964754944713
113,9.296085259724837,20.80169764671759,81.29057839565658
114,10.336845948380448,19.700259769829284,77.89985876360282
115,9.478044078928148,19.428455581124588,77.59631482809482
116,10.010012607707749,16.89315816458009,70.68698136116613
117,8.75197339073256,22.69608650385483,83.97634570209695
118,12.57627399814359,18.057487670230685,80.93819144455517
119,10.687995463881851,20.37514131364755,82.59673313889607
120,10.48175022218727,21.979665691589435,88.00778889099495
121,9.589770769040332,19.60006959525024,77.5768663827763
122,11.077444335072817,25.51822333179334,98.62231599773413
123,10.883564316080074,21.0332227734722,86.78538255273773
124,9.837705547462742,23.31012286400924,91.22386255429424
125,10.228245618878791,17.26903837276666,74.59595111259334
126,10.24978189525186,18.899266197763176,77.4701224325618
127,11.72494615363211,17.401264479533584,74.65254262644467
128,8.496557675169216,20.234145862602684,77.25205921646814
129,10.017238260114844,22.53355754571847,88.01069455769525
130,11.548552624979788,20.938995317105423,85.02302895064186
131,10.190188666545126,17.80401382669196,71.4020069322901
132,10.595204901902282,20.10446002483378,82.67051018049273
133,9.250021278269497,18.866071982278015,74.6827034041044
134,11.536761669595474,22.10522826839082,89.95281046378174
135,9.41138328910568,19.977536249758288,79.65897407556118
136,10.167027492674565,20.6194006641438,81.17222970251055
137,9.128042236677318,20.597479498278602,78.08958811270601
138,7.917879244259969,20.176145817641675,76.46984719114283
139,9.483292272372992,19.91115664157713,78.69221392166982
140,10.561571193692359,19.49033002629104,79.16699294501416
141,11.203515134346326,19.677599977703036,81.49480338387374
142,11.692265646494922,19.72774684787463,83.59090872839957
143,9.661161918719793,20.1171715621534,79.65519132752932
144,11.408571684683452,19.742542780057757,80.98656667239831
145,9.310039712848969,15.89818452606119,67.72376457010598
146,10.727624191545928,18.67225170208442,78.44678240774675
147,10.6457517114984,18.739468951428492,76.02947017650312
148,10.945986741271449,20.196453582388084,83.77969978990835
149,12.044438284545944,21.041597000836738,86.95936743984859
150,8.359174661148002,23.335078343891333,87.82598128410658
151,10.6815279797405,19.069046899252875,79.2864118521244
152,10.493836650967404,22.881258569222233,88.95815140654403
153,10.379126506177634,21.881341487078554,84.77493065127385
154,10.084289131803883,23.119034106202253,89.79159213389002
155,11.358391849137965,18.07312633526098,76.90754652416773
156,9.771012164480226,20.11933496789684,80.14252081174445
157,9.851344917102846,23.141602400953037,87.28253992771947
158,10.37007779883299,19.920620203773204,81.83172875760589
159,11.68853554268738,20.958686089903605,83.88855899371629
160,10.017798199774193,23.23386651166709,90.84850786206957
161,10.987749615628957,20.69703888898814,83.43315683834265
162,8.263466705097146,19.507059551143318,76.31129304490014
163,11.741179141896382,19.762063700058167,80.7562059413608
164,9.682324515361628,17.505231818946015,72.67841738990226
165,9.66315972002843,21.788983184820296,84.9585842335826
166,10.517366761706972,20.637692425685305,82.48715693252481
167,7.881911975086297,22.68271345338179,83.46930796199996
168,7.864424853472848,18.55972606527954,71.22156819421625
169,9.77273441689199,19.990624185569498,79.88377911464852
170,9.599773489579395,19.926047111417155,80.1160079843335
171,9.036786536805268,18.276039097208052,72.82776721075699
172,9.473571723341259,19.359951722660654,77.87087734590463
173,11.494918952316986,23.786433407498617,94.02714956191541
174,9.855425248914615,20.730581615884162,82.58547249529134
175,8.559251800436119,22.919016840401227,86.00051960256886
176,10.607836175618068,17.602592460522136,77.24384513975865
177,10.143200386895753,19.93001660735095,80.96311443449191
178,10.58317764136121,18.308308356117255,74.27416338634998
179,9.750923611309226,22.452854242709183,86.41636727808577
180,10.596199168218483,17.78258327911604,75.40976134955682
181,7.605867794157868,21.655997792992533,79.63848788113009
182,10.31982992046897,21.40907585880958,84.93001732958302
183,9.888939573228477,17.72506362962604,72.75434799545468
184,9.632261004552284,22.414683749516715,88.09064522269253
185,10.550008837642984,16.825557714266626,72.9047316219594
186,11.27591849106526,19.94505935820597,82.47058682539804
187,11.305766008066508,21.990408071130453,88.12729649021048
188,9.306741525978609,20.58557146739439,82.55672878065415
189,9.528028591954252,21.449894788941958,81.69446523979954
190,9.394315526615973,20.48290898084666,80.676875662121
191,9.350312354701108,22.01900008190197,82.91273689687706
192,9.244260725416371,17.78444106139097,71.23406493706321
193,8.617131591606652,21.60502979486203,81.92985467380639
194,9.062025147145812,19.457175432319545,75.03442715694216
195,8.239727735689348,21.19912422437171,79.23040996088636
196,10.562145771280164,16.837896659543006,70.89823118168738
197,11.517497523690345,17.197335523243517,75.20254817323905
198,11.059705856444975,22.815031178121963,91.8865286431319
